assists,birth_date,bonus,bps,can_select,can_transact,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheets,clean_sheets_per_90,clearances_blocks_interceptions,code,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,creativity_rank,creativity_rank_type,defensive_contribution,defensive_contribution_per_90,direct_freekicks_order,direct_freekicks_text,dreamteam_count,element_type,ep_next,ep_this,event_points,expected_assists,expected_assists_per_90,expected_goal_involvements,expected_goal_involvements_per_90,expected_goals,expected_goals_conceded,expected_goals_conceded_per_90,expected_goals_per_90,first_name,form,form_rank,form_rank_type,goals_conceded,goals_conceded_per_90,goals_scored,has_temporary_code,ict_index,ict_index_rank,ict_index_rank_type,id,in_dreamteam,influence,influence_rank,influence_rank_type,known_name,minutes,news,news_added,now_cost,now_cost_rank,now_cost_rank_type,opta_code,own_goals,penalties_missed,penalties_order,penalties_saved,penalties_text,photo,points_per_game,points_per_game_rank,points_per_game_rank_type,price_change_calibrating,price_change_hourly_rate,price_change_locked_until,price_change_percent,price_change_projections,recoveries,red_cards,region,removed,saves,saves_per_90,scout_news_link,scout_risks,second_name,selected_by_percent,selected_rank,selected_rank_type,special,squad_number,starts,starts_per_90,status,tackles,team,team_code,team_join_date,threat,threat_rank,threat_rank_type,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,yellow_cards
0,1999-07-05,0,0,False,True,0,0,0,0,0,180736,,,0,0,0,0,0.0,636,215,0,0,,,0,2,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Trevoh,0.0,636,215,0,0,0,False,0.0,635,215,143,False,0.0,631,215,,0,Has joined Como permanently,2026-08-10T14:03:50.769483Z,55,130,14,p180736,0,0,,0,,180736.jpg,0.0,636,215,False,-4,,0.0,"[{'offset': 0, 'projected_percent': '0.0', 'likelihood': 0}, {'offset': 1, 'projected_percent': '0.0', 'likelihood': 0}, {'offset': 2, 'projected_percent': '0.0', 'likelihood': 0}]",0,0,241,False,0,0,,[],Chalobah,0.1,462,165,False,,0,0,u,0,6,8,2018-02-16,0.0,623,213,0,0,0,13673,43,0.0,0.0,Chalobah,0
0,2003-05-19,0,12,True,True,,,0,0.0,11,482609,,,0,0,0,0,37.2,137,39,15,4.96,,,0,2,0.8,0.8,0,0.12,0.04,0.20,0.07,0.08,3.50,1.16,0.03,Malo,0.8,270,100,7,2.32,0,False,8.2,204,75,144,False,32.0,218,95,,272,,,50,294,49,p482609,0,0,,0,,482609.jpg,1.0,340,130,False,-56,,-85.6,"[{'offset': 0, 'projected_percent': '-89.2', 'likelihood': -3}, {'offset': 1, 'projected_percent': '-97.2', 'likelihood': -4}, {'offset': 2, 'projected_percent': '-105.2', 'likelihood': -5}]",13,0,73,False,0,0.0,,[],Gusto,1.0,182,68,False,,3,0.99,a,4,6,8,2023-01-28,13.0,202,68,4,35572,245,61524,1044,0.2,0.8,Gusto,0
0,2000-12-17,0,35,True,True,100,100,0,0.0,40,444463,,,0,0,0,0,28.4,163,51,47,13.56,,,1,2,1.6,1.6,4,0.08,0.02,0.08,0.02,0.00,5.65,1.63,0.0,Wesley,1.6,190,72,7,2.02,0,False,11.0,156,58,145,False,77.6,78,33,Wesley Fofana,312,,2026-07-23T12:01:23.464591Z,50,283,46,p444463,0,0,,0,,444463.jpg,2.0,220,84,False,12,,3.7,"[{'offset': 0, 'projected_percent': '3.7', 'likelihood': 1}, {'offset': 1, 'projected_percent': '3.9', 'likelihood': 1}, {'offset': 2, 'projected_percent': '4.1', 'likelihood': 1}]",11,0,73,False,0,0.0,,[],Fofana,0.2,349,131,False,,4,1.15,a,7,6,8,2022-08-31,4.0,286,106,8,16434,328,7115,174,0.3,1.6,Fofana,1
0,2001-03-26,0,0,False,True,0,0,0,0,0,242880,,,0,0,0,0,0.0,474,185,0,0,,,0,2,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Benoît,0.0,496,187,0,0,0,False,0.0,481,185,146,False,0.0,476,185,,0,Has joined Napoli on loan for the rest of the season,2026-08-25T14:03:47.079414Z,45,466,106,p242880,0,0,,0,,242880.jpg,0.0,496,187,False,0,,0.0,"[{'offset': 0, 'projected_percent': '0.0', 'likelihood': 0}, {'offset': 1, 'projected_percent': '0.0', 'likelihood': 0}, {'offset': 2, 'projected_percent': '0.0', 'likelihood': 0}]",0,0,73,False,0,0,,[],Badiashile Mukinayi,0.0,606,205,False,,0,0,u,0,6,8,2023-01-05,0.0,424,174,0,232,0,1905,8,0.0,0.0,B.Badiashile,0
2,2006-03-07,0,14,True,True,,,0,0.0,11,551210,,,0,0,0,0,47.1,99,24,18,6.28,,,0,2,1.6,1.6,0,0.21,0.07,0.22,0.07,0.01,4.81,1.68,0.0,Jorrel,1.6,181,70,9,3.14,0,False,14.0,112,40,148,False,77.0,79,34,,258,,,45,509,128,p551210,0,0,,0,,551210.jpg,2.0,205,80,False,-49,,13.6,"[{'offset': 0, 'projected_percent': '13.3', 'likelihood': 1}, {'offset': 1, 'projected_percent': '12.6', 'likelihood': 1}, {'offset': 2, 'projected_percent': '12.0', 'likelihood': 1}]",9,0,152,False,0,0.0,,[],Hato,0.9,196,74,False,,4,1.4,a,7,6,8,2025-08-03,15.0,181,61,8,90502,107,53617,1290,0.4,1.8,Hato,0
0,2003-02-26,0,17,True,True,,,0,0.0,23,460028,,,-1,1,-2,2,14.2,219,75,26,6.86,,,0,2,0.6,0.6,1,0.05,0.01,0.06,0.01,0.01,6.67,1.76,0.0,Levi,0.6,293,108,9,2.38,0,False,7.2,214,78,149,False,46.0,167,71,,341,,,48,417,77,p460028,0,0,,0,,460028.jpg,0.8,393,136,False,-8,,-0.8,"[{'offset': 0, 'projected_percent': '-1.2', 'likelihood': -1}, {'offset': 1, 'projected_percent': '-1.9', 'likelihood': -1}, {'offset': 2, 'projected_percent': '-2.6', 'likelihood': -1}]",15,0,241,False,0,0.0,,[],Samuels Colwill,0.9,193,72,False,,4,1.06,a,3,6,8,2022-07-01,11.0,215,74,3,25818,162,94011,986,0.1,0.6,Colwill,1
0,2005-08-29,0,0,False,True,0,0,0,0,0,574458,,,0,0,0,0,0.0,506,195,0,0,,,0,2,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Mamadou,0.0,526,197,0,0,0,False,0.0,512,195,150,False,0.0,507,195,Mamadou Sarr,0,Has joined Real Sociedad on loan for the rest of the season,2026-08-29T00:34:23.077418Z,45,517,130,p574458,0,0,,0,,574458.jpg,0.0,526,197,False,-3,,0.0,"[{'offset': 0, 'projected_percent': '0.0', 'likelihood': 0}, {'offset': 1, 'projected_percent': '0.0', 'likelihood': 0}, {'offset': 2, 'projected_percent': '0.0', 'likelihood': 0}]",0,0,189,False,0,0,,[],Sarr,0.0,542,187,False,,0,0,u,0,6,8,2025-06-09,0.0,463,188,0,429,0,5840,24,0.0,0.0,M.Sarr,0
0,2006-05-05,0,5,True,True,,,0,0.0,13,577016,,,0,0,0,0,4.1,283,100,20,8.14,,,0,2,1.0,1.0,0,0.03,0.01,0.03,0.01,0.00,4.72,1.92,0.0,Josh,1.0,251,91,7,2.85,0,False,5.1,257,96,151,False,41.6,177,75,,221,,,45,520,132,p577016,0,0,,0,,577016.jpg,1.2,279,97,False,-12,,0.3,"[{'offset': 0, 'projected_percent': '0.2', 'likelihood': 1}, {'offset': 1, 'projected_percent': '0.0', 'likelihood': 0}, {'offset': 2, 'projected_percent': '-4.3', 'likelihood': -1}]",7,0,241,False,0,0.0,,[],Acheampong,0.4,278,101,False,,2,0.81,a,7,6,8,2024-03-10,6.0,255,92,5,20779,67,20811,252,0.2,1.1,Acheampong,0
0,2005-03-03,0,0,True,True,50,50,0,0,0,620109,,,0,0,-2,2,0.0,621,214,0,0,,,0,2,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Marco,0.0,624,214,0,0,0,False,0.0,622,214,152,False,0.0,617,214,,0,Thigh injury - 50% chance of playing,2026-08-24T18:30:07.421239Z,53,237,34,p620109,0,0,,0,,620109.jpg,0.0,624,214,False,0,2026-09-25T13:30:10.008957Z,-0.0,"[{'offset': 0, 'projected_percent': '-0.0', 'likelihood': 0}, {'offset': 1, 'projected_percent': '-0.0', 'likelihood': 0}, {'offset': 2, 'projected_percent': '-0.0', 'likelihood': 0}]",0,0,106,False,0,0,https://www.chelseafc.com/en/news/article/xabi-alonso-on-competitive-monster-jordan-henderson-and-chelsea-absentees,[],Palestra,0.6,229,88,False,,0,0,d,0,6,8,2026-07-01,0.0,605,212,0,6473,13,217013,472,0.0,0.0,Palestra,0
2,2002-05-06,3,148,True,True,100,100,0,0.0,3,244851,,,0,0,2,-2,120.0,13,12,29,5.9,2,,1,3,5.6,5.6,2,0.79,0.16,2.10,0.43,1.31,8.73,1.78,0.27,Cole,5.6,19,10,12,2.44,2,False,37.6,7,6,154,False,131.6,13,8,,442,,2026-08-24T22:00:07.971542Z,97,3,2,p244851,0,0,1,0,,244851.jpg,5.6,42,19,False,-274,,30.1,"[{'offset': 0, 'projected_percent': '28.5', 'likelihood': 2}, {'offset': 1, 'projected_percent': '24.7', 'likelihood': 2}, {'offset': 2, 'projected_percent': '21.0', 'likelihood': 2}]",19,0,241,False,0,0.0,,[],Palmer,27.0,9,5,False,,5,1.02,a,7,6,8,2023-09-01,124.0,11,6,28,1909986,6610,507117,11811,0.6,2.9,Palmer,1
0,2000-03-09,0,81,True,True,,,0,0.0,8,247632,2,,0,0,0,0,84.8,39,33,28,7.59,3,,0,3,2.8,2.8,2,0.58,0.16,1.26,0.34,0.68,6.64,1.8,0.18,Pedro,2.8,103,45,8,2.17,1,False,24.0,32,23,156,False,72.4,89,28,Pedro Neto,332,,,65,37,25,p247632,0,0,,0,,247632.jpg,2.8,166,70,False,-28,,0.9,"[{'offset': 0, 'projected_percent': '0.7', 'likelihood': 1}, {'offset': 1, 'projected_percent': '0.3', 'likelihood': 1}, {'offset': 2, 'projected_percent': '-0.3', 'likelihood': -1}]",14,0,173,False,0,0.0,,[],Lomba Neto,1.4,154,48,False,,4,1.08,a,6,6,8,2024-08-11,83.0,35,19,14,77758,633,82712,1061,0.4,2.2,Neto,0
0,2007-04-24,0,17,True,True,,,0,0.0,0,624773,4,,0,0,-2,2,1.3,331,166,2,7.83,,,0,3,0.8,0.8,1,0.07,0.27,0.14,0.54,0.07,1.01,3.95,0.27,Estêvão,0.8,279,128,1,3.91,0,False,4.9,265,116,157,False,8.4,311,139,Estêvão,23,,,63,53,37,p624773,0,0,2,0,,624773.jpg,1.0,386,184,False,-25,,-13.7,"[{'offset': 0, 'projected_percent': '-16.0', 'likelihood': -1}, {'offset': 1, 'projected_percent': '-21.0', 'likelihood': -2}, {'offset': 2, 'projected_percent': '-26.1', 'likelihood': -2}]",1,0,30,False,0,0.0,,[],Almeida de Oliveira Gonçalves,0.7,215,67,False,,0,0.0,a,1,6,8,2025-07-14,38.0,105,57,4,16114,200,83269,534,0.1,0.6,Estêvão,0
0,2004-08-08,0,0,True,True,,,0,0,0,463936,,,0,0,-1,1,0.0,650,286,0,0,,,0,3,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Jamie,0.0,649,285,0,0,0,False,0.0,649,286,158,False,0.0,647,286,,0,,,59,89,58,p463936,0,0,,0,,463936.jpg,0.0,649,285,False,0,,-93.6,"[{'offset': 0, 'projected_percent': '-93.6', 'likelihood': -3}, {'offset': 1, 'projected_percent': '-93.6', 'likelihood': -3}, {'offset': 2, 'projected_percent': '-93.6', 'likelihood': -3}]",0,0,241,False,0,0,,[],Bynoe-Gittens,0.0,546,225,False,,0,0,a,0,6,8,2025-07-05,0.0,644,284,0,1000,21,2652,22,0.0,0.0,Gittens,0
0,2001-11-02,0,3,True,True,50,50,0,0.0,0,486672,,,0,0,-2,2,0.1,377,186,0,0.0,,,0,3,0.1,0.1,0,0.00,0.0,0.00,0.0,0.00,0.07,0.48,0.0,Moisés,0.2,398,186,0,0.0,0,False,0.0,619,265,159,False,0.0,614,263,Moisés Caicedo,13,Calf injury - 50% chance of playing,2026-08-30T16:00:08.393562Z,53,231,145,p486672,0,0,,0,,486672.jpg,1.0,354,161,False,0,2026-09-25T13:30:10.038499Z,-0.0,"[{'offset': 0, 'projected_percent': '-0.0', 'likelihood': 0}, {'offset': 1, 'projected_percent': '-0.0', 'likelihood': 0}, {'offset': 2, 'projected_percent': '-0.0', 'likelihood': 0}]",0,0,62,False,0,0.0,https://www.chelseafc.com/en/news/article/xabi-alonso-on-competitive-monster-jordan-henderson-and-chelsea-absentees,[],Caicedo Corozo,1.1,170,54,False,,0,0.0,d,0,6,8,2023-08-14,0.0,601,256,1,14683,45,273483,1091,0.0,0.2,Caicedo,0
0,2004-01-06,0,61,True,True,,,0,0.0,10,514356,,,0,0,0,0,29.1,159,97,31,10.81,,,0,3,2.2,2.2,0,0.11,0.04,0.86,0.3,0.75,5.06,1.77,0.26,Roméo,2.2,140,61,8,2.79,1,False,16.1,88,51,161,False,65.8,106,34,,258,,,50,314,187,p514356,0,0,,0,,514356.jpg,2.8,163,68,False,-7,,5.1,"[{'offset': 0, 'projected_percent': '5.1', 'likelihood': 1}, {'offset': 1, 'projected_percent': '5.0', 'likelihood': 1}, {'offset': 2, 'projected_percent': '4.9', 'likelihood': 1}]",15,0,21,False,0,0.0,,[],Lavia,0.2,318,114,False,,4,1.4,a,6,6,8,2023-08-18,66.0,53,34,11,25442,67,13438,328,0.4,2.2,Lavia,1
0,2005-03-14,0,0,False,True,0,0,0,0,0,491007,,,0,0,0,0,0.0,485,198,0,0,,,0,3,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Dário,0.0,505,202,0,0,0,False,0.0,490,193,163,False,0.0,485,191,Dário Essugo,0,Has joined RC Strasbourg on loan for the rest of the season,2026-09-02T16:20:41.865225Z,45,493,265,p491007,0,0,,0,,491007.jpg,0.0,505,202,False,-7,,0.0,"[{'offset': 0, 'projected_percent': '0.0', 'likelihood': 0}, {'offset': 1, 'projected_percent': '0.0', 'likelihood': 0}, {'offset': 2, 'projected_percent': '0.0', 'likelihood': 0}]",0,0,173,False,0,0,,[],Luís Essugo,0.1,420,158,False,,0,0,u,0,6,8,2025-06-02,0.0,441,170,0,2698,0,13802,90,0.0,0.0,D.Essugo,0
0,2007-04-30,0,5,True,True,100,100,0,0.0,1,593117,,,0,0,-2,2,0.3,366,180,1,3.33,,,0,3,0.4,0.4,1,0.01,0.03,0.04,0.13,0.03,1.29,4.3,0.1,Geovany,0.4,350,164,2,6.67,0,False,0.4,371,172,164,False,1.2,376,174,Geovany Quenda,27,,2026-07-24T20:30:10.609931Z,53,235,148,p593117,0,0,,0,,593117.jpg,1.0,357,164,False,0,,-8.8,"[{'offset': 0, 'projected_percent': '-8.8', 'likelihood': -1}, {'offset': 1, 'projected_percent': '-8.8', 'likelihood': -1}, {'offset': 2, 'projected_percent': '-8.8', 'likelihood': -1}]",0,0,173,False,0,0.0,,[],Quenda,0.0,530,214,False,,0,0.0,a,0,6,8,2026-06-15,2.0,309,151,2,844,12,3240,20,0.1,0.4,Quenda,0
3,2001-09-26,7,141,True,True,75,75,0,0.0,3,475168,,,0,0,3,-3,90.0,34,1,9,2.25,,,2,4,4.9,4.9,0,0.19,0.05,2.36,0.59,2.17,6.17,1.54,0.54,João Pedro,6.6,5,1,9,2.25,3,False,37.0,8,2,165,True,158.4,2,1,João Pedro,360,Knee injury - 75% chance of playing,2026-09-16T19:00:09.919929Z,78,14,4,p475168,1,0,,0,,475168.jpg,8.2,5,1,False,-2296,,-50.3,"[{'offset': 0, 'projected_percent': '-57.8', 'likelihood': -3}, {'offset': 1, 'projected_percent': '-74.7', 'likelihood': -3}, {'offset': 2, 'projected_percent': '-91.7', 'likelihood': -3}]",5,0,30,False,0,0.0,https://www.chelseafc.com/en/news/article/xabi-alonso-on-competitive-monster-jordan-henderson-and-chelsea-absentees,[],Junqueira de Jesus,68.4,2,2,False,,4,1.0,d,1,6,8,2025-07-02,123.0,12,6,33,1519568,4827,1125539,53043,0.8,4.2,João Pedro,1
0,2006-01-04,0,0,False,True,0,0,0,0,0,499309,,,0,0,0,0,0.0,602,66,0,0,,,0,4,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Marc,0.0,605,67,0,0,0,False,0.0,600,64,168,False,0.0,595,61,,0,Has joined RB Leipzig permanently,2026-09-01T13:24:48.857362Z,50,308,58,p499309,0,0,,0,,499309.jpg,0.0,605,67,False,-14,,0.0,"[{'offset': 0, 'projected_percent': '0.0', 'likelihood': 0}, {'offset': 1, 'projected_percent': '0.0', 'likelihood': 0}, {'offset': 2, 'projected_percent': '0.0', 'likelihood': 0}]",0,0,200,False,0,0,,[],Guiu Paz,0.2,330,53,False,,0,0,u,0,6,8,2024-07-01,0.0,577,60,0,4102,0,31891,167,0.0,0.0,Marc Guiu,0
0,,0,0,True,True,,,0,0,0,567119,,,0,0,0,0,0.0,503,56,0,0,,,0,4,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Shumaira,0.0,523,57,0,0,0,False,0.0,509,54,169,False,0.0,504,51,,0,,,45,514,73,p567119,0,0,,0,,567119.jpg,0.0,523,57,False,23,,3.7,"[{'offset': 0, 'projected_percent': '3.9', 'likelihood': 1}, {'offset': 1, 'projected_percent': '4.2', 'likelihood': 1}, {'offset': 2, 'projected_percent': '4.5', 'likelihood': 1}]",0,0,,False,0,0,,[],Mheuka,0.5,256,43,False,,0,0,a,0,6,8,,0.0,460,50,0,28366,645,22113,324,0.0,0.0,Mheuka,0
0,2003-02-03,0,0,True,True,0,0,0,0,0,503037,,,0,0,0,0,0.0,604,67,0,0,,,0,4,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Emmanuel,0.0,607,68,0,0,0,False,0.0,602,65,170,False,0.0,597,62,,0,Hamstring injury - Expected back 10 Oct,2026-09-09T15:00:09.063849Z,50,311,59,p503037,0,0,,0,,503037.jpg,0.0,607,68,False,-12,,-75.2,"[{'offset': 0, 'projected_percent': '-77.5', 'likelihood': -3}, {'offset': 1, 'projected_percent': '-82.7', 'likelihood': -3}, {'offset': 2, 'projected_percent': '-87.8', 'likelihood': -3}]",0,0,152,False,0,0,https://www.chelseafc.com/en/news/article/xabi-alonso-confirms-chelsea-team-news-for-hull-city,[],Emegha,0.1,399,59,False,,0,0,i,0,6,8,2026-06-15,0.0,579,61,0,6006,6,11649,142,0.0,0.0,Emegha,0
1,2000-04-06,0,28,True,True,,,0,0.0,37,437499,,,-1,1,-1,1,12.6,233,83,47,11.62,,,0,2,2.6,2.6,3,0.22,0.05,0.37,0.09,0.15,7.93,1.96,0.04,Maxence,2.6,116,44,10,2.47,0,False,10.9,159,59,200,False,86.8,64,27,,364,,,59,85,7,p437499,0,0,,0,,437499.jpg,2.6,170,64,False,-110,,-0.6,"[{'offset': 0, 'projected_percent': '-1.2', 'likelihood': -1}, {'offset': 1, 'projected_percent': '-2.5', 'likelihood': -1}, {'offset': 2, 'projected_percent': '-3.8', 'likelihood': -1}]",8,0,73,False,0,0.0,,[],Lacroix,7.0,55,21,False,,4,0.99,a,10,6,8,2026-07-30,10.0,225,79,13,167390,736,399526,3950,0.4,2.2,Lacroix,1
0,2005-07-31,0,0,True,True,,,0,0,0,549939,,,0,0,-1,1,0.0,451,31,0,0,,,0,1,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Mike,0.0,477,50,0,0,0,False,0.0,462,50,560,False,0.0,457,50,,0,,,44,573,47,p549939,0,0,,0,,549939.jpg,0.0,477,50,False,-2,,0.0,"[{'offset': 0, 'projected_percent': '0.0', 'likelihood': 0}, {'offset': 1, 'projected_percent': '-1.9', 'likelihood': -1}, {'offset': 2, 'projected_percent': '-5.2', 'likelihood': -1}]",0,0,21,False,0,0,,[],Penders,0.1,472,54,False,,0,0,a,0,6,8,2024-08-27,0.0,400,27,0,1800,25,3354,34,0.0,0.0,Penders,0
0,2005-04-29,0,0,True,True,100,100,0,0,0,622758,,,0,0,0,0,0.0,518,197,0,0,,,0,2,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Aaron,0.0,538,199,0,0,0,False,0.0,524,197,561,False,0.0,519,197,,0,,2026-08-23T19:00:08.536705Z,45,537,137,p622758,0,0,,0,,622758.jpg,0.0,538,199,False,0,,0.0,"[{'offset': 0, 'projected_percent': '0.0', 'likelihood': 0}, {'offset': 1, 'projected_percent': '0.0', 'likelihood': 0}, {'offset': 2, 'projected_percent': '0.0', 'likelihood': 0}]",0,0,10,False,0,0,,[],Anselmino,0.0,567,193,False,,0,0,a,0,6,8,2024-08-08,0.0,477,192,0,772,15,1173,25,0.0,0.0,Anselmino,0
0,2004-07-23,0,29,True,True,,,0,0.0,4,543158,,,0,0,-1,1,2.9,301,154,12,9.39,,,0,3,0.6,0.6,2,0.11,0.09,0.18,0.14,0.07,2.83,2.21,0.05,Valentín,0.6,313,146,3,2.35,0,False,0.9,355,164,568,False,1.6,371,171,,115,,,54,213,136,p543158,0,0,,0,,543158.jpg,1.0,370,172,False,-2,,-5.1,"[{'offset': 0, 'projected_percent': '-6.2', 'likelihood': -1}, {'offset': 1, 'projected_percent': '-8.5', 'likelihood': -1}, {'offset': 2, 'projected_percent': '-10.8', 'likelihood': -1}]",5,0,10,False,0,0.0,,[],Barco,0.1,387,143,False,,1,0.78,a,3,6,8,2026-08-02,6.0,260,129,3,2979,56,6626,59,0.1,0.6,Barco,1
0,1998-04-10,0,17,True,True,,,0,0.0,11,498444,,,0,0,-1,1,4.2,281,99,16,6.92,,,0,2,1.0,1.0,1,0.07,0.03,0.11,0.05,0.04,4.10,1.77,0.02,Pep,1.0,254,93,4,1.73,0,False,2.6,306,114,583,False,13.2,279,112,,208,,,49,393,73,p498444,0,0,,0,,498444.jpg,1.0,328,127,False,-1,,-43.4,"[{'offset': 0, 'projected_percent': '-43.9', 'likelihood': -3}, {'offset': 1, 'projected_percent': '-45.0', 'likelihood': -3}, {'offset': 2, 'projected_percent': '-46.1', 'likelihood': -3}]",7,0,200,False,0,0.0,,[],Chavarría,0.1,368,142,False,,1,0.43,a,5,6,8,2026-08-12,8.0,239,84,5,3039,79,10675,69,0.2,1.0,Chavarria,0
0,2010-01-06,0,5,True,True,,,0,0.0,0,636846,,,0,0,0,0,0.0,523,214,2,60.0,,,0,3,1.1,1.1,1,0.00,0.0,0.00,0.0,0.00,0.43,12.9,0.0,Mahdi,1.0,253,117,1,30.0,0,False,0.0,529,209,662,False,0.0,524,207,,3,,,45,542,284,p636846,0,0,,0,,636846.jpg,1.0,314,135,False,0,2026-10-01T21:17:24.996715Z,0.0,"[{'offset': 0, 'projected_percent': '0.0', 'likelihood': 0}, {'offset': 1, 'projected_percent': '0.0', 'likelihood': 0}, {'offset': 2, 'projected_percent': '0.0', 'likelihood': 0}]",0,0,241,False,0,0.0,,[],Nicoll-Jazuli,0.0,660,295,False,,0,0.0,a,2,6,8,2026-07-01,0.0,482,186,1,26,26,2,2,0.2,0.2,Nicoll-Jazuli,0
0,1993-05-29,0,-9,True,True,,,0,0.0,22,231065,,,0,0,0,0,1.4,326,119,25,11.72,,,0,2,1.2,1.2,0,0.00,0.0,0.12,0.06,0.12,5.47,2.56,0.06,Ethan,1.2,229,85,7,3.28,0,False,5.2,254,94,91,False,40.0,183,77,,192,,,45,461,103,p231065,0,0,,0,,231065.jpg,2.0,204,79,False,-2,,-82.2,"[{'offset': 0, 'projected_percent': '-83.8', 'likelihood': -3}, {'offset': 1, 'projected_percent': '-87.3', 'likelihood': -3}, {'offset': 2, 'projected_percent': '-90.9', 'likelihood': -3}]",3,0,107,False,0,0.0,,[],Pinnock,0.1,470,167,False,,2,0.94,a,3,7,9,2026-08-26,10.0,221,76,6,2190,21,3801,30,0.3,1.3,Pinnock,1
0,1998-01-01,0,24,True,True,100,100,0,0.0,5,428580,,,0,0,-1,1,2.9,300,153,19,7.63,,,0,3,1.2,1.2,0,0.02,0.01,0.05,0.02,0.03,5.21,2.09,0.01,Frank,1.2,231,105,7,2.81,0,False,3.4,292,129,104,False,10.2,298,128,,224,,2026-09-15T09:00:07.851220Z,49,374,225,p428580,0,0,,0,,428580.jpg,2.0,212,92,False,0,,-20.7,"[{'offset': 0, 'projected_percent': '-20.7', 'likelihood': -2}, {'offset': 1, 'projected_percent': '-20.7', 'likelihood': -2}, {'offset': 2, 'projected_percent': '-20.7', 'likelihood': -2}]",11,0,157,False,0,0.0,,[],Onyeka,0.1,416,155,False,,3,1.21,a,3,7,9,2026-07-01,21.0,150,77,6,3817,7,9173,46,0.2,1.2,Onyeka,0
0,2001-07-02,0,18,True,True,,,0,0.0,4,472739,,,0,0,0,0,0.0,483,49,0,0.0,,,0,1,1.0,1.0,0,0.02,0.0,0.02,0.0,0.00,7.53,1.88,0.0,Carl,1.0,250,19,10,2.5,0,False,6.2,236,19,110,False,61.6,117,19,,360,,,45,488,39,p472739,0,0,,0,,472739.jpg,1.2,278,22,False,-8,,-54.7,"[{'offset': 0, 'projected_percent': '-55.3', 'likelihood': -3}, {'offset': 1, 'projected_percent': '-56.8', 'likelihood': -3}, {'offset': 2, 'projected_percent': '-58.2', 'likelihood': -3}]",40,0,241,False,7,1.75,,[],Rushworth,0.8,204,30,False,,4,1.0,a,0,7,9,2026-08-04,0.0,436,45,5,21200,53,54299,1135,0.2,1.1,Rushworth,0
0,2002-07-11,0,0,False,True,0,0,0,0,0,484389,,,0,0,0,0,0.0,415,25,0,0,,,0,1,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Oliver,0.0,441,44,0,0,0,False,0.0,426,44,171,False,0.0,421,44,,0,Has joined Leyton Orient on loan for the rest of the season,2026-09-02T15:44:14.839336Z,40,625,69,p484389,0,0,,0,,484389.jpg,0.0,441,44,False,-25,,0.0,"[{'offset': 0, 'projected_percent': '0.0', 'likelihood': 0}, {'offset': 1, 'projected_percent': '0.0', 'likelihood': 0}, {'offset': 2, 'projected_percent': '0.0', 'likelihood': 0}]",0,0,206,False,0,0,,[],Dovin,1.0,174,26,False,,0,0,u,0,7,9,2024-07-19,0.0,355,21,0,8924,0,53669,501,0.0,0.0,Dovin,0
0,1992-08-09,0,0,True,True,,,0,0,0,110690,,,0,0,-1,1,0.0,443,30,0,0,,,0,1,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Ben,0.0,469,49,0,0,0,False,0.0,454,49,172,False,0.0,449,49,,0,,,44,554,46,p110690,0,0,,0,,110690.jpg,0.0,469,49,False,-4,,-1.3,"[{'offset': 0, 'projected_percent': '-1.9', 'likelihood': -1}, {'offset': 1, 'projected_percent': '-3.3', 'likelihood': -1}, {'offset': 2, 'projected_percent': '-4.7', 'likelihood': -1}]",0,0,241,False,0,0,,[],Wilson,0.4,276,37,False,,0,0,a,0,7,9,2019-07-01,0.0,390,26,0,1193,23,11756,59,0.0,0.0,Wilson,0
0,2001-01-30,2,41,True,True,,,1,0.26,37,461102,,,0,0,0,0,33.1,145,43,39,10.12,,,0,2,3.0,3.0,0,0.26,0.07,0.69,0.18,0.43,6.99,1.81,0.11,Bobby,3.0,88,34,9,2.33,0,False,14.8,101,34,173,False,67.6,105,48,,347,,,40,622,181,p461102,0,0,,0,,461102.jpg,3.8,103,41,False,-38,,14.5,"[{'offset': 0, 'projected_percent': '14.3', 'likelihood': 1}, {'offset': 1, 'projected_percent': '13.7', 'likelihood': 1}, {'offset': 2, 'projected_percent': '13.2', 'likelihood': 1}]",13,0,241,False,0,0.0,,[],Thomas,8.6,44,16,False,,4,1.04,a,2,7,9,2023-07-22,48.0,81,15,15,338657,1223,257943,4919,0.8,3.8,Thomas,0
